Order_ID,Order_Date,Customer_ID,Product,category,Quantity,Price,Revenue,Profit,Payment Method,Discount
O2263,27-04-2031,C2253,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O2264,28-04-2031,C2254,Sofa,Furniture,1,30000,30000,0,Cash,0
O2265,29-04-2031,C2255,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0
O2266,30-04-2031,C2256,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.1
O2267,01-05-2031,C2257,Mobile,Electronics,4,20000,80000,60000,Credit,0
O2268,02-05-2031,C2258,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O2269,03-05-2031,C2259,Mobile,Electronics,2,20000,40000,20000,Cash,0
O2270,04-05-2031,C2260, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O2271,05-05-2031,C2261, Printer,Electronics,5,8000,40000,32000,Credit,0
O2272,06-05-2031,C2262,Table,Furniture,1,25000,25000,0,Cash,0.1
O2273,07-05-2031,C2263,AC,Electronics,4,40000,160000,120000,Cash,0
O2274,08-05-2031,C2264,Sofa,Furniture,2,30000,60000,30000,Cash,0.05
O2275,09-05-2031,C2265,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O2276,10-05-2031,C2266, Chair,Furniture,1,6000,6000,0,Cash,0
O2277,11-05-2031,C2267,Ceiling Fan,Home Appliance,3,2500,7500,5000,Cash,0
O2278,12-05-2031,C2268,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0.15
O2279,13-05-2031,C2269,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0.05
O2280,14-05-2031,C2270,Printer,Electronics,1,8000,8000,0,Cash,0
O2281,15-05-2031,C2271,AC,Electronics,2,50000,100000,50000,Cash,0.1
O2282,16-05-2031,C2272,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O2283,17-05-2031,C2273,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0.05
O2284,18-05-2031,C2274,Mobile,Electronics,1,20000,20000,0,Cash,0
O2285,19-05-2031,C2275,Monitor,Electronics,4,12000,48000,36000,Cash,0
O2286,20-05-2031,C2276,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0.1
O2287,21-05-2031,C2277,Sofa,Furniture,3,30000,90000,60000,Credit,0
O2288,22-05-2031,C2278,Table,Furniture,2,25000,50000,25000,Cash,0.05
O2289,23-05-2031,C2279,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O2290,24-05-2031,C2280,AC,Electronics,4,40000,160000,120000,Cash,0.05
O2291,25-05-2031,C2281,Chair,Furniture,2,6000,12000,6000,Credit,0
O2292,26-05-2031,C2282,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O2293,27-05-2031,C2283,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2294,28-05-2031,C2284,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0.05
O2295,29-05-2031,C2285,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O2296,30-05-2031,C2286,Chair,Furniture,5,6000,30000,24000,Cash,0
O2297,31-05-2031,C2287,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O2298,01-06-2031,C2288,Mixer Grinder,Home Appliance,2,5000,10000,5000,Credit,0.15
O2299,02-06-2031,C2289,AC,Electronics,1,40000,40000,0,Cash,0.05
O2300,03-06-2031,C2290,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O2301,04-06-2031,C2291,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O2302,05-06-2031,C2292,Water Purifier,Home Appliance,4,5500,22000,16500,Credit,0
O2303,06-06-2031,C2293,Sofa,Furniture,2,30000,60000,30000,Credit,0.05
O2304,07-06-2031,C2294,Monitor,Electronics,5,12000,60000,48000,Cash,0
O2305,08-06-2031,C2295,Printer,Electronics,1,8000,8000,0,Cash,0
O2306,09-06-2031,C2296,Mobile,Electronics,3,20000,60000,40000,Cash,0.1
O2307,10-06-2031,C2297,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0
O2308,11-06-2031,C2298,AC,Electronics,5,40000,200000,160000,Cash,0.05
O2309,12-06-2031,C2299,Monitor,Electronics,1,12000,12000,0,Cash,0
O2310,13-06-2031,C2300,Chair,Furniture,2,6000,12000,6000,Cash,0.05
O2311,14-06-2031,C2301, AC,Electronics,1,40000,40000,0,Cash,0
O2312,15-06-2031,C2302,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0.1
O2313,16-06-2031,C2303,Laptop,Electronics,1,50000,50000,0,Credit,0
O2314,17-06-2031,C2304,Sofa,Furniture,4,30000,120000,90000,Cash,0.05
O2315,18-06-2031,C2305,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0.1
O2316,19-06-2031,C2306,Mobile,Electronics,1,20000,20000,0,Cash,0
O2317,20-06-2031,C2307,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0
O2318,21-06-2031,C2308,AC ,Electronics,3,40000,120000,80000,Cash,0.15
O2319,22-06-2031,C2309,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O2320,23-06-2031,C2310,Sofa,Furniture,4,30000,120000,90000,Cash,0
O2321,24-06-2031,C2311,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O2322,25-06-2031,C2312,Chair,Furniture,2,6000,12000,6000,Cash,0
O2323,26-06-2031,C2313,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O2324,27-06-2031,C2314,AC,Electronics,5,40000,200000,160000,Credit,0
O2325,28-06-2031,C2315,Printer,Electronics,1,8000,8000,0,Cash,0
O2326,29-06-2031,C2316,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.1
O2327,30-06-2031,C2317,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0
O2328,01-07-2031,C2318,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0.05
O2329,02-07-2031,C2319,Laptop,Electronics,1,50000,50000,0,Cash,0
O2330,03-07-2031,C2320,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0.05
O2331,04-07-2031,C2321,Mobile,Electronics,1,20000,20000,0,Cash,0
O2332,05-07-2031,C2322,Table,Furniture,1,25000,25000,0,Cash,0.1
O2333,06-07-2031,C2323,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0
O2334,07-07-2031,C2324,Sofa,Furniture,2,30000,60000,30000,Cash,0.05
O2335,08-07-2031,C2325,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O2336,09-07-2031,C2326,Chair,Furniture,4,60000,240000,180000,Cash,0
O2337,10-07-2031,C2327,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0
O2338,11-07-2031,C2328,AC,Electronics,4,40000,160000,120000,Cash,0.15
O2339,12-07-2031,C2329,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O2340,13-07-2031,C2330,Printer,Electronics,1,8000,8000,0,Cash,0
O2341,14-07-2031,C2331,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O2342,15-07-2031,C2332,Bookshelf Rack,Furniture,4,15000,60000,45000,Cash,0
O2343,16-07-2031,C2333,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0.05
O2344,17-07-2031,C2334, AC,Electronics,1,40000,40000,0,Credit,0
O2345,18-07-2031,C2335,Sofa,Furniture,1,30000,30000,0,Cash,0
O2346,19-07-2031,C2336,Mobile,Electronics,3,20000,60000,40000,Cash,0.1
O2347,20-07-2031,C2337,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O2348,21-07-2031,C2338,Chair,Furniture,4,60000,240000,180000,Credit,0.05
O2349,22-07-2031,C2339,Monitor,Electronics,1,12000,12000,0,Credit,0
O2350,23-07-2031,C2340,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0.05
O2351,24-07-2031,C2341,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2352,25-07-2031,C2342,Sofa,Furniture,5,30000,150000,120000,Cash,0.1
O2353,26-07-2031,C2343,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0
O2354,27-07-2031,C2344,Printer,Electronics,4,8000,32000,24000,Cash,0.15
O2355,28-07-2031,C2345,AC ,Electronics,2,40000,80000,40000,Cash,0.05
O2356,29-07-2031,C2346,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O2357,30-07-2031,C2347,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O2358,31-07-2031,C2348, Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0
O2359,01-08-2031,C2349, Printer,Electronics,1,8000,8000,0,Credit,0
O2360,02-08-2031,C2350,Table,Furniture,3,25000,75000,50000,Cash,0.15
O2361,03-08-2031,C2351,AC,Electronics,1,40000,40000,0,Cash,0.05
O2362,04-08-2031,C2352,Sofa,Furniture,2,30000,60000,30000,Cash,0
O2363,05-08-2031,C2353,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O2364,06-08-2031,C2354, Chair,Furniture,4,6000,24000,18000,Cash,0
O2365,07-08-2031,C2355,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0.05
O2366,08-08-2031,C2356,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0
O2367,09-08-2031,C2357,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O2368,10-08-2031,C2358,Printer,Electronics,3,8000,24000,16000,Cash,0.1
O2369,11-08-2031,C2359,AC,Electronics,2,50000,100000,50000,Cash,0
O2370,12-08-2031,C2360,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0.05
O2371,13-08-2031,C2361,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0
O2372,14-08-2031,C2362,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O2373,15-08-2031,C2363,Monitor,Electronics,1,12000,12000,0,Cash,0
O2374,16-08-2031,C2364,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0.1
O2375,17-08-2031,C2365,Sofa,Furniture,3,30000,90000,60000,Cash,0
O2376,18-08-2031,C2366,Table,Furniture,1,25000,25000,0,Cash,0.05
O2377,19-08-2031,C2367,AC,Electronics,5,50000,250000,200000,Credit,0.1
O2378,20-08-2031,C2368,Laptop,Electronics,1,50000,50000,0,Credit,0.15
O2379,21-08-2031,C2369,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O2380,22-08-2031,C2370, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O2381,23-08-2031,C2371, Printer,Electronics,1,8000,8000,0,Cash,0.1
O2382,24-08-2031,C2372,Table,Furniture,1,25000,25000,0,Credit,0
O2383,25-08-2031,C2373,AC,Electronics,4,40000,160000,120000,Cash,0.05
O2384,26-08-2031,C2374,Sofa,Furniture,2,30000,60000,30000,Cash,0
O2385,27-08-2031,C2375,Monitor,Electronics,5,12000,60000,48000,Cash,0
O2386,28-08-2031,C2376, Chair,Furniture,1,6000,6000,0,Cash,0.1
O2387,29-08-2031,C2377,Ceiling Fan,Home Appliance,3,2500,7500,5000,Cash,0
O2388,30-08-2031,C2378,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0.05
O2389,31-08-2031,C2379,Mixer Grinder,Home Appliance,5,5000,25000,20000,Cash,0
O2390,01-09-2031,C2380,Printer,Electronics,1,8000,8000,0,Cash,0.05
O2391,02-09-2031,C2381,AC,Electronics,2,50000,100000,50000,Cash,0
O2392,03-09-2031,C2382,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0.1
O2393,04-09-2031,C2383,Laptop,Electronics,3,50000,150000,100000,Credit,0.05
O2394,05-09-2031,C2384,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O2395,06-09-2031,C2385, Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O2396,07-09-2031,C2386, Printer,Electronics,2,8000,16000,8000,Cash,0
O2397,08-09-2031,C2387,Table,Furniture,1,25000,25000,0,Credit,0.15
O2398,09-09-2031,C2388,AC,Electronics,1,40000,40000,0,Cash,0.05
O2399,10-09-2031,C2389,Sofa,Furniture,3,30000,90000,60000,Cash,0
O2400,11-09-2031,C2390,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O2401,12-09-2031,C2391, Chair,Furniture,4,6000,24000,18000,Cash,0
O2402,13-09-2031,C2392,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0.05
O2403,14-09-2031,C2393,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0
O2404,15-09-2031,C2394,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O2405,16-09-2031,C2395,Printer,Electronics,5,8000,40000,32000,Cash,0.1
O2406,17-09-2031,C2396,AC,Electronics,1,50000,50000,0,Cash,0
O2407,18-09-2031,C2397,Bookshelf Rack,Furniture,4,15000,60000,45000,Cash,0.05
O2408,19-09-2031,C2398,Water Purifier,Home Appliance,2,5500,11000,5500,Credit,0
O2409,20-09-2031,C2399,Mobile,Electronics,1,20000,20000,0,Credit,0.05
O2410,21-09-2031,C2400,Monitor,Electronics,1,12000,12000,0,Cash,0
O2411,22-09-2031,C2401,Ceiling Fan,Home Appliance,3,25000,75000,50000,Cash,0.1
O2412,23-09-2031,C2402,Sofa,Furniture,1,30000,30000,0,Cash,0
O2413,24-09-2031,C2403,Table,Furniture,1,25000,25000,0,Credit,0.05
O2414,25-09-2031,C2404,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O2415,26-09-2031,C2405,AC,Electronics,2,40000,80000,40000,Cash,0
O2416,27-09-2031,C2406,Chair,Furniture,1,6000,6000,0,Cash,0
O2417,28-09-2031,C2407,Laptop,Electronics,4,50000,200000,150000,Cash,0.15
O2418,29-09-2031,C2408,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O2419,30-09-2031,C2409,Electric Kettle,Home Appliance,4,1800,7200,5400,Credit,0
O2420,01-10-2031,C2410,Sofa,Furniture,2,30000,60000,30000,Cash,0.1
O2421,02-10-2031,C2411,Chair,Furniture,1,6000,6000,0,Cash,0
O2422,03-10-2031,C2412,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O2423,04-10-2031,C2413,Mixer Grinder,Home Appliance,3,5000,15000,10000,Credit,0
O2424,05-10-2031,C2414,AC,Electronics,1,40000,40000,0,Cash,0
O2425,06-10-2031,C2415,Ceiling Fan,Home Appliance,5,25000,125000,100000,Cash,0.1
O2426,07-10-2031,C2416,Laptop,Electronics,1,50000,50000,0,Cash,0
O2427,08-10-2031,C2417,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0.05
O2428,09-10-2031,C2418,Sofa,Furniture,1,30000,30000,0,Cash,0
O2429,10-10-2031,C2419,Monitor,Electronics,1,12000,12000,0,Cash,0.05
O2430,11-10-2031,C2420,Printer,Electronics,1,8000,8000,0,Credit,0
O2431,12-10-2031,C2421,Mobile,Electronics,4,20000,80000,60000,Cash,0.1
O2432,13-10-2031,C2422,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0
O2433,14-10-2031,C2423,AC,Electronics,1,40000,40000,0,Cash,0.05
O2434,15-10-2031,C2424,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O2435,16-10-2031,C2425,Chair,Furniture,3,6000,18000,12000,Cash,0
O2436,17-10-2031,C2426, AC,Electronics,1,40000,40000,0,Cash,0
O2437,18-10-2031,C2427,Mixer Grinder,Home Appliance,4,5000,20000,15000,Credit,0.15
O2438,19-10-2031,C2428,Laptop,Electronics,1,50000,50000,0,Credit,0.05
O2439,20-10-2031,C2429,Sofa,Furniture,2,30000,60000,30000,Cash,0
O2440,21-10-2031,C2430,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O2441,22-10-2031,C2431,Mobile,Electronics,5,20000,100000,80000,Cash,0
O2442,23-10-2031,C2432,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0.05
O2443,24-10-2031,C2433,AC ,Electronics,4,40000,160000,120000,Cash,0
O2444,25-10-2031,C2434,Mobile,Electronics,2,20000,40000,20000,Cash,0
O2445,26-10-2031,C2435,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O2446,27-10-2031,C2436,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O2447,28-10-2031,C2437,Chair,Furniture,3,6000,18000,12000,Cash,0.05
O2448,29-10-2031,C2438,Mobile,Electronics,1,20000,20000,0,Credit,0
O2449,30-10-2031,C2439,AC,Electronics,3,40000,120000,80000,Cash,0.05
O2450,31-10-2031,C2440,Printer,Electronics,1,8000,8000,0,Cash,0
O2451,01-11-2031,C2441,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.1
O2452,02-11-2031,C2442,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O2453,03-11-2031,C2443,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0.05
O2454,04-11-2031,C2444,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O2455,05-11-2031,C2445,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0
O2456,06-11-2031,C2446,Mobile,Electronics,2,20000,40000,20000,Cash,0
O2457,07-11-2031,C2447,Table,Furniture,3,25000,75000,50000,Cash,0.15
O2458,08-11-2031,C2448,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0.05
O2459,09-11-2031,C2449,Sofa,Furniture,1,30000,30000,0,Credit,0
O2460,10-11-2031,C2450,Monitor,Electronics,4,12000,48000,36000,Cash,0.1
O2461,11-11-2031,C2451,Chair,Furniture,2,60000,120000,60000,Cash,0
O2462,12-11-2031,C2452,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O2463,13-11-2031,C2453,AC,Electronics,1,40000,40000,0,Credit,0
O2464,14-11-2031,C2454,Mobile,Electronics,3,20000,60000,40000,Cash,0
O2465,15-11-2031,C2455,Printer,Electronics,1,8000,8000,0,Cash,0.1
O2466,16-11-2031,C2456,Mixer Grinder,Home Appliance,5,5000,25000,20000,Cash,0
O2467,17-11-2031,C2457,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O2468,18-11-2031,C2458,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0
O2469,19-11-2031,C2459, AC,Electronics,1,40000,40000,0,Cash,0.05
O2470,20-11-2031,C2460,Sofa,Furniture,1,30000,30000,0,Cash,0
O2471,21-11-2031,C2461,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O2472,22-11-2031,C2462,Ceiling Fan,Home Appliance,4,25000,100000,75000,Credit,0
O2473,23-11-2031,C2463,Chair,Furniture,2,60000,120000,60000,Cash,0.05
O2474,24-11-2031,C2464,Monitor,Electronics,5,12000,60000,48000,Cash,0.1
O2475,25-11-2031,C2465,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O2476,26-11-2031,C2466,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0
O2477,27-11-2031,C2467,Sofa,Furniture,1,30000,30000,0,Cash,0.15
O2478,28-11-2031,C2468,Ceiling Fan,Home Appliance,5,25000,125000,100000,Credit,0.05
O2479,29-11-2031,C2469,Printer,Electronics,1,8000,8000,0,Credit,0
O2480,30-11-2031,C2470,AC ,Electronics,2,40000,80000,40000,Cash,0.1
O2481,01-12-2031,C2471,Monitor,Electronics,1,12000,12000,0,Cash,0
O2482,02-12-2031,C2472,Laptop,Electronics,3,50000,150000,100000,Cash,0.05
O2483,03-12-2031,C2473,Sofa,Furniture,1,30000,30000,0,Credit,0
O2484,04-12-2031,C2474,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0
O2485,05-12-2031,C2475,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0.1
O2486,06-12-2031,C2476,Mobile,Electronics,1,20000,20000,0,Cash,0
O2487,07-12-2031,C2477,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O2488,08-12-2031,C2478,Mobile,Electronics,3,20000,60000,40000,Credit,0
O2489,09-12-2031,C2479, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O2490,10-12-2031,C2480, Printer,Electronics,4,8000,32000,24000,Cash,0
O2491,11-12-2031,C2481,Table,Furniture,1,25000,25000,0,Cash,0.1
O2492,12-12-2031,C2482,AC,Electronics,2,40000,80000,40000,Cash,0
O2493,13-12-2031,C2483,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O2494,14-12-2031,C2484,Monitor,Electronics,5,12000,60000,48000,Credit,0.1
O2495,15-12-2031,C2485, Chair,Furniture,1,6000,6000,0,Cash,0
O2496,16-12-2031,C2486,Ceiling Fan,Home Appliance,4,2500,10000,7500,Cash,0
O2497,17-12-2031,C2487,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0.15
O2498,18-12-2031,C2488,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.05
O2499,19-12-2031,C2489,Printer,Electronics,1,8000,8000,0,Cash,0
O2500,20-12-2031,C2490,AC,Electronics,3,50000,150000,100000,Cash,0.1
O2501,21-12-2031,C2491,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2502,22-12-2031,C2492,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O2503,23-12-2031,C2493,Laptop,Electronics,1,50000,50000,0,Cash,0
O2504,24-12-2031,C2494,Sofa,Furniture,2,30000,60000,30000,Cash,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
