Order_id,Product Name,Category,Region,Quantity,Sales,Profit,Order Date,,
O3073,Smartwatch,Electronics,West,4,972,97.55,23-08-2024,,
O3074,Laptop,Electronics,South,6,5484,540.4,24-08-2024,,
O3075,Camera,Electronics,West,8,3152,337.36,24-08-2024,,
O3076,Keyboard,Accessories,East,8,6032,870.17,24-08-2024,,
O3077,Camera,Electronics,West,7,6384,1324.49,24-08-2024,,
O3078,Printer,Office,East,5,3705,707.08,26-08-2024,,
O3079,Smartwatch,Electronics,South,6,5580,394.03,28-08-2024,,
O3080,Camera,Electronics,East,2,1236,120.74,28-08-2024,,
O3081,Camera,Electronics,North,8,7040,1969.93,29-08-2024,,
O3082,Camera,Electronics,East,9,909,138.04,29-08-2024,,
O3083,Mouse,Accessories,South,1,106,7.24,30-08-2024,,
O3084,Smartwatch,Electronics,South,1,281,67.85,31-08-2024,,
O3085,Camera,Electronics,East,6,6768,1851.01,31-08-2024,,
O3086,Laptop,Electronics,West,6,4302,276.35,31-08-2024,,
O3087,Smartphone,Electronics,North,9,7146,2125.44,31-08-2024,,
O3088,Smartphone,Electronics,South,3,582,48.08,01-09-2024,,
O3089,Headphones,Accessories,North,6,576,162.75,01-09-2024,,
O3090,Keyboard,Accessories,South,5,4265,796.12,01-09-2024,,
O3091,Smartwatch,Electronics,East,8,5368,333.53,01-09-2024,,
O3092,Headphones,Accessories,South,1,314,66.23,03-09-2024,,
O3093,Tablet,Electronics,West,6,2676,646.7,03-09-2024,,
O3094,Laptop,Electronics,North,4,3384,947.52,03-09-2024,,
O3095,Mouse,Accessories,West,6,3186,794.94,04-09-2024,,
O3096,Smartwatch,Electronics,South,4,1832,528.69,04-09-2024,,
O3097,Printer,Office,South,8,4784,769.91,04-09-2024,,
O3098,Tablet,Electronics,West,1,381,63.18,04-09-2024,,
O3099,Smartphone,Electronics,South,9,4527,677.34,04-09-2024,,
O3100,Printer,Office,South,4,1612,240.42,05-09-2024,,
O3101,Printer,Office,East,2,1918,435.56,05-09-2024,,
O3102,Camera,Electronics,East,1,179,42.37,05-09-2024,,
O3103,Smartwatch,Electronics,West,3,3153,224.29,05-09-2024,,
O3104,Tablet,Electronics,East,8,3864,855.75,05-09-2024,,
O3105,Printer,Office,South,5,2440,570.78,06-09-2024,,
O3106,Camera,Electronics,South,6,3660,675.38,06-09-2024,,
O3107,Smartwatch,Electronics,East,3,318,49.93,07-09-2024,,
O3108,Mouse,Accessories,South,3,483,63.27,07-09-2024,,
O3109,Headphones,Accessories,North,6,6774,960.41,08-09-2024,,
O3110,Monitor,Accessories,West,5,5310,806.12,08-09-2024,,
O3111,Keyboard,Accessories,West,6,5154,779.43,08-09-2024,,
O3112,Keyboard,Accessories,East,9,6741,823.17,08-09-2024,,
O3113,Camera,Electronics,North,2,520,61.33,08-09-2024,,
O3114,Tablet,Electronics,East,7,1120,111.79,08-09-2024,,
O3115,Keyboard,Accessories,East,1,911,155.3,09-09-2024,,
O3116,Monitor,Accessories,South,8,1064,190.73,09-09-2024,,
O3117,Laptop,Electronics,North,7,1981,404.3,09-09-2024,,
O3118,Camera,Electronics,South,5,4280,540.47,09-09-2024,,
O3119,Smartwatch,Electronics,South,5,5125,268.39,09-09-2024,,
O3120,Monitor,Accessories,West,7,1575,313.96,10-09-2024,,
O3121,Tablet,Electronics,East,9,9972,1868.64,10-09-2024,,
O3122,Smartphone,Electronics,East,8,4576,900.04,10-09-2024,,
O3123,Monitor,Accessories,South,7,6559,1141.32,10-09-2024,,
O3124,Tablet,Electronics,South,1,619,35.36,10-09-2024,,
O3125,Headphones,Accessories,West,8,2488,151.95,12-09-2024,,
O3126,Mouse,Accessories,West,4,2536,148.85,12-09-2024,,
O3127,Tablet,Electronics,West,8,5416,297.5,12-09-2024,,
O3128,Smartwatch,Electronics,East,2,2334,158.07,12-09-2024,,
O3129,Camera,Electronics,East,9,1080,183.42,13-09-2024,,
O3130,Tablet,Electronics,South,4,1324,127.07,13-09-2024,,
O3131,Camera,Electronics,West,2,2304,444.08,13-09-2024,,
O3132,Smartphone,Electronics,East,4,4736,1026.24,14-09-2024,,
O3133,Mouse,Accessories,West,9,2925,457.49,14-09-2024,,
O3134,Laptop,Electronics,East,9,6345,1627.26,15-09-2024,,
O3135,Headphones,Accessories,East,9,4221,912.84,15-09-2024,,
O3136,Headphones,Accessories,South,7,462,56.89,16-09-2024,,
O3137,Monitor,Accessories,North,7,7588,1625.55,16-09-2024,,
O3138,Keyboard,Accessories,North,6,5232,1270.64,16-09-2024,,
O3139,Camera,Electronics,East,8,1440,402.06,17-09-2024,,
O3140,Monitor,Accessories,North,2,1026,226.4,17-09-2024,,
O3141,Camera,Electronics,North,7,7455,1008.42,17-09-2024,,
O3142,Printer,Office,East,8,2456,404.35,18-09-2024,,
O3143,Camera,Electronics,North,3,2859,404.56,18-09-2024,,
O3144,Keyboard,Accessories,East,1,311,50.66,18-09-2024,,
O3145,Printer,Office,East,9,1260,246.6,18-09-2024,,
O3146,Keyboard,Accessories,South,1,466,102.48,18-09-2024,,
O3147,Laptop,Electronics,West,3,867,58.2,19-09-2024,,
O3148,Monitor,Accessories,South,6,3888,275.72,19-09-2024,,
O3149,Tablet,Electronics,North,4,3032,347.2,19-09-2024,,
O3150,Tablet,Electronics,North,7,4704,978.81,19-09-2024,,
O3151,Printer,Office,West,3,3186,527.75,20-09-2024,,
O3152,Printer,Office,North,9,6183,359.54,20-09-2024,,
O3153,Smartwatch,Electronics,West,1,243,21.75,20-09-2024,,
O3154,Smartphone,Electronics,North,3,897,235.67,20-09-2024,,
O3155,Headphones,Accessories,West,9,4563,675.62,21-09-2024,,
O3156,Laptop,Electronics,South,4,628,156.98,21-09-2024,,
O3157,Monitor,Accessories,East,6,1050,172.83,21-09-2024,,
O3158,Monitor,Accessories,North,8,3032,278.85,21-09-2024,,
O3159,Keyboard,Accessories,West,1,920,118.24,21-09-2024,,
O3160,Laptop,Electronics,South,2,668,90.67,22-09-2024,,
O3161,Mouse,Accessories,East,5,5990,1403.53,22-09-2024,,
O3162,Tablet,Electronics,South,9,9324,1223.9,22-09-2024,,
O3163,Keyboard,Accessories,East,8,5768,368.49,23-09-2024,,
O3164,Laptop,Electronics,North,1,1123,318.09,23-09-2024,,
O3165,Keyboard,Accessories,West,4,2336,453.04,23-09-2024,,
O3166,Laptop,Electronics,West,6,438,26.03,24-09-2024,,
O3167,Tablet,Electronics,North,6,5940,318.72,24-09-2024,,
O3168,Camera,Electronics,West,3,1848,549.34,25-09-2024,,
O3169,Keyboard,Accessories,North,3,2118,321.05,25-09-2024,,
O3170,Smartphone,Electronics,North,3,231,36.73,25-09-2024,,
O3171,Headphones,Accessories,South,6,978,182.46,25-09-2024,,
O3172,Monitor,Accessories,North,5,4960,420.98,25-09-2024,,
O3173,Camera,Electronics,South,3,1377,330.44,25-09-2024,,
O3174,Camera,Electronics,West,2,1958,227.77,25-09-2024,,
O3175,Mouse,Accessories,West,7,5607,1288.04,26-09-2024,,
O3176,Smartwatch,Electronics,South,6,3504,980.7,26-09-2024,,
O3177,Mouse,Accessories,North,4,796,75.15,27-09-2024,,
O3178,Monitor,Accessories,North,1,342,37.64,27-09-2024,,
O3179,Monitor,Accessories,South,7,6769,1549.67,27-09-2024,,
O3180,Headphones,Accessories,South,9,10080,1794.73,28-09-2024,,
O3181,Smartwatch,Electronics,East,7,3948,758.36,28-09-2024,,
O3182,Headphones,Accessories,South,4,1488,74.52,28-09-2024,,
O3183,Mouse,Accessories,South,5,1200,201.8,29-09-2024,,
O3184,Smartwatch,Electronics,North,4,4476,977.6,29-09-2024,,
O3185,Monitor,Accessories,West,1,1178,292.15,29-09-2024,,
O3186,Smartwatch,Electronics,South,8,2888,149.92,29-09-2024,,
O3187,Smartphone,Electronics,South,6,1704,193.18,30-09-2024,,
O3188,Printer,Office,West,8,4200,1017.94,30-09-2024,,
O3189,Keyboard,Accessories,East,7,4417,562.79,30-09-2024,,
O3190,Camera,Electronics,West,4,764,178.83,30-09-2024,,
O3191,Headphones,Accessories,South,4,4000,964.43,30-09-2024,,
O3192,Monitor,Accessories,East,9,2331,558,01-10-2024,,
O3193,Mouse,Accessories,West,9,8172,1296.29,01-10-2024,,
O3194,Laptop,Electronics,North,1,761,61.15,01-10-2024,,
O3195,Camera,Electronics,East,2,494,56.41,01-10-2024,,
O3196,Headphones,Accessories,East,2,194,52.16,01-10-2024,,
O3197,Tablet,Electronics,West,6,5820,1423.67,01-10-2024,,
O3198,Camera,Electronics,North,5,410,121.77,02-10-2024,,
O3199,Smartphone,Electronics,East,6,1254,360.87,02-10-2024,,
O3200,Tablet,Electronics,East,6,3432,452.4,02-10-2024,,
O3201,Camera,Electronics,North,4,3792,997.99,02-10-2024,,
O3202,Tablet,Electronics,West,7,546,117.9,03-10-2024,,
O3203,Smartwatch,Electronics,East,3,1452,217.06,03-10-2024,,
O3204,Keyboard,Accessories,West,8,9296,1556.05,03-10-2024,,
O3205,Mouse,Accessories,North,1,1160,149.81,03-10-2024,,
O3206,Laptop,Electronics,West,6,4728,682.01,03-10-2024,,
O3207,Camera,Electronics,North,6,1836,508.81,04-10-2024,,
O3208,Smartwatch,Electronics,South,7,6237,1784.89,05-10-2024,,
O3209,Laptop,Electronics,West,5,5845,941.79,05-10-2024,,
O3210,Monitor,Accessories,South,9,6138,851.14,05-10-2024,,
O3211,Camera,Electronics,West,2,1416,136.75,05-10-2024,,
O3212,Keyboard,Accessories,West,3,1851,348.9,05-10-2024,,
O3213,Printer,Office,South,9,7452,1259.82,06-10-2024,,
O3214,Tablet,Electronics,North,5,1630,190.38,06-10-2024,,
O3215,Camera,Electronics,West,6,4800,930.44,07-10-2024,,
O3216,Smartwatch,Electronics,South,1,61,16.11,07-10-2024,,
O3217,Monitor,Accessories,East,6,942,80.27,09-10-2024,,
O3218,Smartphone,Electronics,South,8,7640,1663.63,09-10-2024,,
O3219,Camera,Electronics,South,5,4540,939.71,09-10-2024,,
O3220,Headphones,Accessories,North,1,1030,190.47,09-10-2024,,
O3221,Printer,Office,North,2,384,30.84,09-10-2024,,
O3222,Smartwatch,Electronics,West,8,8560,991.94,10-10-2024,,
O3223,Camera,Electronics,West,9,1557,117.36,10-10-2024,,
O3224,Tablet,Electronics,East,7,707,124.59,10-10-2024,,
O3225,Mouse,Accessories,West,5,3405,476.39,11-10-2024,,
O3226,Tablet,Electronics,West,6,4722,522.16,11-10-2024,,
O3227,Headphones,Accessories,North,2,2150,625.93,11-10-2024,,
O3228,Monitor,Accessories,West,7,3619,827.39,12-10-2024,,
O3229,Smartwatch,Electronics,South,4,3892,909.22,12-10-2024,,
O3230,Camera,Electronics,South,1,54,13.29,12-10-2024,,
O3231,Keyboard,Accessories,South,1,612,136.25,13-10-2024,,
O3232,Monitor,Accessories,East,5,3850,419.55,13-10-2024,,
O3233,Camera,Electronics,East,5,3005,389.93,13-10-2024,,
O3234,Headphones,Accessories,North,9,5256,1296.65,14-10-2024,,
O3235,Printer,Office,East,6,3576,1033.3,14-10-2024,,
O3236,Tablet,Electronics,West,5,3415,496.48,14-10-2024,,
O3237,Camera,Electronics,West,3,1722,203.04,14-10-2024,,
O3238,Mouse,Accessories,East,8,4088,853.36,15-10-2024,,
O3239,Headphones,Accessories,West,5,5320,882.84,15-10-2024,,
O3240,Mouse,Accessories,West,6,3660,1079,15-10-2024,,
O3241,Camera,Electronics,West,6,5250,1228.49,15-10-2024,,
O3242,Laptop,Electronics,North,4,328,90.89,15-10-2024,,
O3243,Smartphone,Electronics,West,7,1596,359.71,16-10-2024,,
O3244,Printer,Office,South,7,2443,661.21,17-10-2024,,
O3245,Smartwatch,Electronics,East,7,5432,870.08,17-10-2024,,
O3246,Printer,Office,North,3,1254,221.19,18-10-2024,,
O3247,Tablet,Electronics,East,5,5495,1276.27,18-10-2024,,
O3248,Headphones,Accessories,North,4,596,72.65,18-10-2024,,
O3249,Printer,Office,South,6,3696,597.66,18-10-2024,,
O3250,Mouse,Accessories,North,6,4488,939.05,18-10-2024,,
O3251,Camera,Electronics,West,6,6846,932.21,19-10-2024,,
O3252,Mouse,Accessories,West,8,2960,607.64,20-10-2024,,
O3253,Smartphone,Electronics,South,1,419,99.5,20-10-2024,,
O3254,Laptop,Electronics,West,6,6246,327.14,20-10-2024,,
O3255,Tablet,Electronics,South,4,1900,372.18,20-10-2024,,
O3256,Monitor,Accessories,North,7,3451,397.29,20-10-2024,,
O3257,Smartphone,Electronics,West,2,1612,344.37,20-10-2024,,
O3258,Laptop,Electronics,South,5,4445,642.83,20-10-2024,,
O3259,Smartwatch,Electronics,North,5,720,63.84,20-10-2024,,
O3260,Mouse,Accessories,East,2,1428,234.49,21-10-2024,,
O3261,Tablet,Electronics,East,4,3532,665.2,21-10-2024,,
O3262,Camera,Electronics,North,6,6528,549.62,21-10-2024,,
O3263,Monitor,Accessories,East,1,743,216.5,21-10-2024,,
O3264,Smartwatch,Electronics,East,6,1758,287.36,21-10-2024,,
O3265,Headphones,Accessories,South,8,1008,100.61,21-10-2024,,
O3266,Smartphone,Electronics,East,1,995,149.86,22-10-2024,,
O3267,Keyboard,Accessories,West,9,4032,876.91,22-10-2024,,
O3268,Smartphone,Electronics,East,6,480,131.08,22-10-2024,,
O3269,Laptop,Electronics,East,1,989,149.99,22-10-2024,,
O3270,Smartphone,Electronics,North,9,6606,759.55,23-10-2024,,
O3271,Smartwatch,Electronics,East,6,912,256.58,24-10-2024,,
O3272,Mouse,Accessories,South,4,2912,331.11,25-10-2024,,
O3273,Camera,Electronics,West,5,845,69.35,25-10-2024,,
O3274,Monitor,Accessories,South,4,2804,382.82,25-10-2024,,
O3275,Laptop,Electronics,East,2,208,11.53,26-10-2024,,
O3276,Smartwatch,Electronics,East,1,379,42.24,26-10-2024,,
O3277,Mouse,Accessories,West,3,1227,113.38,26-10-2024,,
O3278,Headphones,Accessories,East,7,5551,392.37,26-10-2024,,
O3279,Headphones,Accessories,West,1,423,115.44,26-10-2024,,
O3280,Headphones,Accessories,West,6,5982,944.81,27-10-2024,,
O3281,Smartphone,Electronics,West,4,3732,468.6,27-10-2024,,
O3282,Printer,Office,North,9,5904,1152.23,27-10-2024,,
O3283,Headphones,Accessories,East,5,1810,171.47,28-10-2024,,
O3284,Smartphone,Electronics,South,6,5604,615.07,28-10-2024,,
O3285,Laptop,Electronics,West,2,432,81.31,29-10-2024,,
O3286,Keyboard,Accessories,East,2,416,68.58,29-10-2024,,
O3287,Monitor,Accessories,North,8,1224,281.43,29-10-2024,,
O3288,Printer,Office,West,8,5168,672.6,29-10-2024,,
O3289,Monitor,Accessories,East,6,6522,502.98,30-10-2024,,
O3290,Keyboard,Accessories,South,5,1090,140.7,30-10-2024,,
O3291,Laptop,Electronics,South,3,1737,353.17,30-10-2024,,
O3292,Printer,Office,West,9,7281,1358.17,31-10-2024,,
O3293,Smartwatch,Electronics,South,9,5832,1007.54,31-10-2024,,
O3294,Printer,Office,East,9,7020,623.97,31-10-2024,,
O3295,Mouse,Accessories,South,3,2001,420.08,01-11-2024,,
O3296,Monitor,Accessories,West,2,1832,489.21,01-11-2024,,
O3297,Smartwatch,Electronics,East,6,3372,934.42,01-11-2024,,
O3298,Tablet,Electronics,West,6,3384,503.86,01-11-2024,,
O3299,Monitor,Accessories,East,1,351,31.95,02-11-2024,,
O3300,Camera,Electronics,South,2,2092,549.42,02-11-2024,,
O3301,Monitor,Accessories,South,7,1309,138.46,02-11-2024,,
O3302,Keyboard,Accessories,North,9,6696,407.36,02-11-2024,,
O3303,Keyboard,Accessories,East,5,1020,162.36,03-11-2024,,
O3304,Keyboard,Accessories,East,8,8240,2006.72,03-11-2024,,
O3305,Headphones,Accessories,South,9,9810,1008.6,03-11-2024,,
O3306,Tablet,Electronics,West,1,853,97.5,03-11-2024,,
O3307,Camera,Electronics,East,4,4416,1081.53,03-11-2024,,
O3308,Headphones,Accessories,North,8,3832,741.44,03-11-2024,,
O3309,Monitor,Accessories,South,4,1876,221.18,03-11-2024,,
O3310,Laptop,Electronics,South,3,2634,392.21,04-11-2024,,
O3311,Laptop,Electronics,North,1,1027,259.92,04-11-2024,,
O3312,Printer,Office,West,5,3100,911.86,04-11-2024,,
O3313,Mouse,Accessories,West,1,104,29.67,04-11-2024,,
O3314,Mouse,Accessories,East,2,1590,147.2,04-11-2024,,
O3315,Camera,Electronics,South,4,1104,63.57,05-11-2024,,
O3316,Smartphone,Electronics,South,3,1851,198.71,06-11-2024,,
O3317,Smartphone,Electronics,South,2,1408,193.09,06-11-2024,,
O3318,Laptop,Electronics,South,7,4641,1341.98,06-11-2024,,
O3319,Tablet,Electronics,West,7,2611,539.37,06-11-2024,,
O3320,Laptop,Electronics,North,4,3824,711.92,06-11-2024,,
O3321,Smartphone,Electronics,East,2,2042,501.34,06-11-2024,,
O3322,Tablet,Electronics,North,6,6378,1408.28,08-11-2024,,
O3323,Camera,Electronics,East,4,4692,409.07,08-11-2024,,
O3324,Laptop,Electronics,West,6,6234,1829.07,08-11-2024,,
O3325,Smartphone,Electronics,West,4,1852,535.07,09-11-2024,,
O3326,Monitor,Accessories,South,3,3075,804.06,09-11-2024,,
O3327,Printer,Office,North,5,370,92.45,09-11-2024,,
O3328,Keyboard,Accessories,North,6,624,66.99,10-11-2024,,
O3329,Smartwatch,Electronics,South,2,1734,310.76,11-11-2024,,
O3330,Printer,Office,West,9,2268,361.62,11-11-2024,,
O3331,Camera,Electronics,East,5,3670,924.95,11-11-2024,,
O3332,Smartwatch,Electronics,North,7,4634,1358.44,11-11-2024,,
O3333,Headphones,Accessories,North,9,1440,94.41,12-11-2024,,
O3334,Laptop,Electronics,West,6,5136,1225.4,12-11-2024,,
O3335,Smartphone,Electronics,East,1,166,31.72,13-11-2024,,
O3336,Keyboard,Accessories,East,3,1422,328.98,13-11-2024,,
O3337,Headphones,Accessories,East,8,1832,532.97,14-11-2024,,
O3338,Printer,Office,South,1,668,94.08,14-11-2024,,
O3339,Camera,Electronics,West,6,1272,336.3,15-11-2024,,
O3340,Keyboard,Accessories,North,8,984,72.54,15-11-2024,,
O3341,Printer,Office,South,7,7896,484.76,15-11-2024,,
O3342,Smartphone,Electronics,North,1,636,42.4,15-11-2024,,
O3343,Laptop,Electronics,North,3,2031,450.23,15-11-2024,,
O3344,Mouse,Accessories,West,9,3186,483.22,16-11-2024,,
O3345,Headphones,Accessories,South,1,134,33.12,16-11-2024,,
O3346,Tablet,Electronics,South,5,1765,347.42,16-11-2024,,
O3347,Keyboard,Accessories,East,4,3628,717.81,17-11-2024,,
O3348,Monitor,Accessories,West,4,1000,198.92,17-11-2024,,
O3349,Camera,Electronics,North,2,2134,119.89,17-11-2024,,
O3350,Smartwatch,Electronics,North,7,6706,1687.22,18-11-2024,,
O3351,Laptop,Electronics,East,3,321,72.13,18-11-2024,,
O3352,Camera,Electronics,South,3,3126,710.14,18-11-2024,,
O3353,Monitor,Accessories,South,7,5446,697.21,19-11-2024,,
O3354,Tablet,Electronics,East,1,1131,140.55,19-11-2024,,
O3355,Printer,Office,East,2,1946,141.75,19-11-2024,,
O3356,Laptop,Electronics,North,7,6818,1348.26,19-11-2024,,
O3357,Smartphone,Electronics,East,7,2317,677.61,19-11-2024,,
O3358,Smartwatch,Electronics,East,6,396,89.51,20-11-2024,,
O3359,Smartphone,Electronics,South,1,558,49.81,20-11-2024,,
O3360,Smartphone,Electronics,East,9,2034,593.13,20-11-2024,,
O3361,Mouse,Accessories,West,8,6080,1171.93,20-11-2024,,
O3362,Smartwatch,Electronics,East,2,1378,183.1,20-11-2024,,
O3363,Monitor,Accessories,East,3,483,120.11,20-11-2024,,
O3364,Keyboard,Accessories,South,8,7864,1615.58,21-11-2024,,
O3365,Printer,Office,North,2,1268,141.76,21-11-2024,,
O3366,Printer,Office,West,6,3774,606.94,21-11-2024,,
O3367,Smartwatch,Electronics,East,9,9090,727.64,22-11-2024,,
O3368,Camera,Electronics,North,5,3720,1077.21,23-11-2024,,
O3369,Smartphone,Electronics,East,8,8896,1825.26,23-11-2024,,
O3370,Mouse,Accessories,South,4,3264,639.8,24-11-2024,,
O3371,Printer,Office,West,2,146,15.48,24-11-2024,,
O3372,Headphones,Accessories,East,3,1683,129.64,24-11-2024,,
O3373,Camera,Electronics,West,7,6076,788.14,25-11-2024,,
O3374,Smartwatch,Electronics,West,2,2388,492.54,25-11-2024,,
O3375,Smartphone,Electronics,East,6,882,180.63,26-11-2024,,
O3376,Laptop,Electronics,West,3,3561,206.87,26-11-2024,,
O3377,Tablet,Electronics,East,7,3395,350.26,26-11-2024,,
O3378,Smartphone,Electronics,South,6,3366,460.75,27-11-2024,,
O3379,Mouse,Accessories,East,2,630,144.14,27-11-2024,,
O3380,Camera,Electronics,South,1,440,34.74,27-11-2024,,
O3381,Smartwatch,Electronics,East,6,6462,1466.15,27-11-2024,,
O3382,Monitor,Accessories,South,6,5004,1197.36,27-11-2024,,
O3383,Laptop,Electronics,South,8,1840,461.21,27-11-2024,,
O3384,Tablet,Electronics,South,7,4466,763.14,28-11-2024,,
O3385,Tablet,Electronics,South,6,3048,823.36,28-11-2024,,
O3386,Mouse,Accessories,South,7,4977,516.7,28-11-2024,,
O3387,Keyboard,Accessories,South,3,2010,387.31,28-11-2024,,
O3388,Camera,Electronics,South,8,5352,1133.57,29-11-2024,,
O3389,Camera,Electronics,North,4,4136,294.21,30-11-2024,,
O3390,Camera,Electronics,West,8,6336,439.42,01-12-2024,,
O3391,Laptop,Electronics,East,9,5481,1540.75,01-12-2024,,
O3392,Camera,Electronics,West,6,6366,318.97,01-12-2024,,
O3393,Printer,Office,West,1,623,81.24,02-12-2024,,
O3394,Mouse,Accessories,South,3,237,49.94,03-12-2024,,
O3395,Keyboard,Accessories,North,9,8370,1525.8,03-12-2024,,
O3396,Headphones,Accessories,South,5,4965,774.74,03-12-2024,,
O3397,Camera,Electronics,South,7,7791,1844.69,03-12-2024,,
O3398,Smartphone,Electronics,West,1,158,32.89,04-12-2024,,
O3399,Keyboard,Accessories,West,7,4347,712.79,04-12-2024,,
O3400,Smartphone,Electronics,East,4,3364,527.28,05-12-2024,,
O3401,Camera,Electronics,South,3,1098,77.81,05-12-2024,,
O3402,Headphones,Accessories,West,3,1083,257.44,05-12-2024,,
O3403,Laptop,Electronics,East,4,1628,314.96,05-12-2024,,
O3404,Keyboard,Accessories,South,4,1472,387.27,06-12-2024,,
O3405,Printer,Office,West,9,3753,1114.87,06-12-2024,,
O3406,Monitor,Accessories,South,6,6402,1602.79,06-12-2024,,
O3407,Monitor,Accessories,West,3,2565,510.73,06-12-2024,,
O3408,Mouse,Accessories,South,3,2214,127.34,06-12-2024,,
O3409,Monitor,Accessories,West,3,975,291.81,06-12-2024,,
O3410,Printer,Office,East,8,3312,854.12,06-12-2024,,
O3411,Printer,Office,East,1,267,41.85,07-12-2024,,
O3412,Smartphone,Electronics,East,9,8145,2384.42,07-12-2024,,
O3413,Printer,Office,North,1,232,34.26,07-12-2024,,
O3414,Smartphone,Electronics,North,3,300,38.44,07-12-2024,,
O3415,Monitor,Accessories,East,2,2248,473.21,08-12-2024,,
O3416,Monitor,Accessories,North,6,1614,166.62,08-12-2024,,
O3417,Monitor,Accessories,West,2,1476,195.74,09-12-2024,,
O3418,Printer,Office,South,5,4375,347.43,10-12-2024,,
O3419,Smartwatch,Electronics,North,4,1064,263.48,10-12-2024,,
O3420,Headphones,Accessories,North,6,1068,190.77,11-12-2024,,
O3421,Keyboard,Accessories,East,1,190,27.43,11-12-2024,,
O3422,Printer,Office,South,7,7868,862.38,11-12-2024,,
